NoOfExternalRef,LineOfCode,NoOfSelfRef,NoOfImage,NoOfJS,HasSocialNet,NoOfCSS,HasCopyrightInfo,IsHTTPS,LargestLineLength,HasDescription,DegitRatioInURL,NoOfDegitsInURL,NoOfOtherSpecialCharsInURL,URLLength,label,TLD
118,849.0,98,29,39,1,17,1,1.0,2023.0,0,0.0,0.0,1.0,25.0,1,org
157,2115.0,153,52,44,1,41,1,1.0,12622.0,1,0.0,0.0,1.0,25.0,1,com
88,382.0,67,16,12,1,13,0,1.0,11015.0,0,0.0,0.0,1.0,26.0,1,org
49,1964.0,78,42,18,1,7,1,1.0,13026.0,1,0.0,0.0,1.0,23.0,1,edu
64,2199.0,71,19,3,1,1,1,1.0,1260.0,1,0.0,0.0,1.0,26.0,1,nl
441,1632.0,398,12,2,1,1,1,1.0,45600.0,0,0.0,0.0,1.0,23.0,1,net
338,2854.0,333,181,12,1,13,1,1.0,9381.0,0,0.0,0.0,1.0,27.0,1,com
242,1252.0,97,26,12,1,9,1,1.0,8845.0,1,0.0,0.0,1.0,29.0,1,com
24,830.0,66,23,29,1,52,1,1.0,7108.0,0,0.0,0.0,3.0,25.0,1,il
5,889.0,23,1,2,0,2,1,1.0,222.0,1,0.0,0.0,1.0,23.0,1,com
46,4966.0,209,137,21,0,2,1,1.0,3968.0,1,0.0,0.0,1.0,29.0,1,com
118,1293.0,112,13,15,1,10,1,1.0,1829.0,0,0.0,0.0,2.0,34.0,1,uk
31,1176.0,40,45,6,1,6,1,1.0,1163.0,1,0.0,0.0,2.0,28.0,1,br
95,739.0,91,13,16,1,2,1,1.0,9381.0,1,0.0,0.0,1.0,23.0,1,net
39,898.0,15,15,3,1,3,1,1.0,3737.0,1,0.0,0.0,2.0,27.0,1,au
7,4035.0,1107,36,12,1,4,1,1.0,2120.0,1,0.0,0.0,1.0,25.0,1,gr
57,2521.0,6,8,6,0,2,1,1.0,1130.0,1,0.0,0.0,1.0,27.0,1,com
39,2973.0,150,31,36,1,9,1,1.0,17475.0,1,0.0,0.0,1.0,32.0,1,com
33,3749.0,33,30,20,1,3,1,1.0,22686.0,1,0.0,0.0,1.0,28.0,1,com
154,483.0,151,76,4,0,1,1,1.0,10736.0,1,0.0,0.0,1.0,25.0,1,com
4,394.0,4,4,4,0,3,1,1.0,839.0,1,0.0,0.0,1.0,22.0,1,org
9,443.0,82,20,6,1,2,1,1.0,307.0,1,0.0,0.0,1.0,38.0,1,org
158,1573.0,153,35,10,1,6,0,1.0,9381.0,1,0.0,0.0,1.0,20.0,1,no
24,1712.0,68,3,12,1,13,1,1.0,4849.0,1,0.0,0.0,1.0,29.0,1,com
71,515.0,84,16,8,1,6,1,1.0,4297.0,1,0.0,0.0,1.0,24.0,1,com
147,1534.0,128,40,20,1,15,1,1.0,9664.0,1,0.0,0.0,2.0,39.0,1,uk
24,569.0,1,33,6,1,2,1,1.0,172.0,1,0.0,0.0,2.0,21.0,1,jp
15,2100.0,139,24,10,1,3,1,1.0,2118.0,1,0.0,0.0,1.0,24.0,1,org
76,410.0,70,20,17,1,13,1,1.0,8047.0,1,0.0,0.0,1.0,21.0,1,lu
114,1018.0,102,26,37,0,21,1,1.0,25947.0,0,0.0,0.0,2.0,22.0,1,ar
7,655.0,27,5,4,0,0,1,1.0,666.0,1,0.0,0.0,1.0,21.0,1,tv
316,2133.0,327,76,3,0,2,1,1.0,23596.0,1,0.0,0.0,2.0,27.0,1,fr
38,770.0,43,28,3,1,1,1,1.0,1574.0,0,0.0,0.0,1.0,28.0,1,com
188,1748.0,171,46,43,1,24,1,1.0,9381.0,1,0.094444444,3.0,2.0,22.0,1,il
3,271.0,1,10,4,0,3,1,1.0,307.0,0,0.0,0.0,2.0,31.0,1,com
5,420.0,18,27,16,1,5,1,1.0,1626.0,1,0.077,2.0,2.0,26.0,1,br
34,479.0,109,16,32,0,5,1,1.0,3219.0,0,0.0,0.0,2.0,27.0,1,gov
104,2756.0,233,53,31,1,23,1,1.0,8283.0,0,0.0,0.0,1.0,27.0,1,com
80,664.0,62,19,45,1,31,0,1.0,9381.0,1,0.0,0.0,1.0,32.0,1,org
36,1093.0,103,41,13,1,4,0,1.0,818.0,1,0.0,0.0,1.0,22.0,1,cz
13,392.0,67,12,8,1,4,1,1.0,1333.0,1,0.0,0.0,1.0,26.0,1,com
138,839.0,128,31,29,1,12,0,1.0,3221.0,0,0.0,0.0,1.0,29.0,1,se
209,2736.0,210,44,13,1,1,1,1.0,34381.0,1,0.0,0.0,1.0,31.0,1,com
8,501.0,72,1,8,0,3,0,1.0,214.0,0,0.0,0.0,1.0,29.0,1,com
114,355.0,113,6,2,0,1,1,1.0,14195.0,1,0.0,0.0,1.0,23.0,1,com
32,619.0,41,5,23,0,18,1,1.0,2267.0,0,0.0,0.0,1.0,34.0,1,com
1,316.0,17,7,2,0,1,1,1.0,516.0,1,0.0,0.0,1.0,31.0,1,com
20,1691.0,54,1,18,1,27,1,1.0,6114.0,1,0.0,0.0,1.0,32.0,1,gov
23,326.0,0,12,2,1,4,1,1.0,148.0,1,0.0,0.0,1.0,19.0,1,net
16,458.0,5,13,10,1,5,1,1.0,828.0,1,0.0,0.0,1.0,24.0,1,com
7,2017.0,13,5,9,1,11,1,1.0,7709.0,0,0.0,0.0,1.0,23.0,1,org
2,276.0,0,49,4,0,2,1,1.0,193.0,0,0.0,0.0,1.0,19.0,1,de
34,1195.0,60,0,17,1,1,1,1.0,1069.0,1,0.0,0.0,1.0,35.0,1,com
166,2173.0,206,182,14,1,3,0,1.0,3974.0,1,0.0,0.0,1.0,31.0,1,com
11,931.0,0,9,13,1,2,1,1.0,341.0,1,0.0,0.0,2.0,22.0,1,jp
35,321.0,32,5,7,1,5,1,1.0,9381.0,0,0.0,0.0,1.0,27.0,1,fi
98,3610.0,303,43,16,1,7,1,1.0,3728.0,1,0.0,0.0,1.0,18.0,1,com
16,3144.0,67,15,36,1,12,1,1.0,9199.0,1,0.0,0.0,1.0,30.0,1,com
320,2565.0,8,30,36,1,34,0,1.0,9381.0,1,0.0,0.0,1.0,17.0,1,lv
18,3473.0,96,313,31,1,10,1,1.0,11798.0,1,0.0,0.0,1.0,29.0,1,com
50,1991.0,114,34,19,1,8,1,1.0,1168.0,1,0.0,0.0,1.0,19.0,1,com
14,232.0,29,31,1,1,1,0,1.0,563.0,1,0.0,0.0,1.0,21.0,1,org
83,3470.0,290,54,10,1,3,1,1.0,5983.0,1,0.0,0.0,1.0,21.0,1,org
1,345.0,4,20,2,0,2,0,1.0,258.0,0,0.0,0.0,1.0,24.0,1,com
33,292.0,30,0,3,0,1,1,1.0,1268.0,1,0.0,0.0,1.0,24.0,1,ru
9,2659.0,60,25,24,0,8,1,1.0,46435.0,1,0.0,0.0,1.0,26.0,1,com
480,4276.0,479,36,6,1,1,1,1.0,21681.0,1,0.0,0.0,3.0,24.0,1,au
229,2239.0,266,28,26,1,18,1,1.0,9381.0,1,0.0,0.0,2.0,23.0,1,za
35,712.0,97,13,19,1,22,1,1.0,4607.0,1,0.0,0.0,1.0,26.0,1,com
63,296.0,49,15,36,1,16,1,1.0,9381.0,1,0.0,0.0,1.0,28.0,1,com
113,2020.0,104,47,9,1,4,0,1.0,4656.0,1,0.0,0.0,1.0,21.0,1,at
143,1630.0,136,23,31,0,28,1,1.0,8047.0,1,0.0,0.0,1.0,21.0,1,org
87,1906.0,88,27,28,1,25,1,1.0,17820.0,0,0.0,0.0,1.0,31.0,1,com
8,307.0,63,21,15,1,4,0,1.0,3597.0,1,0.0,0.0,1.0,32.0,1,com
3,277.0,0,5,5,0,5,1,1.0,440.0,1,0.0,0.0,2.0,27.0,1,uk
51,872.0,172,43,40,0,8,0,1.0,4332.0,1,0.0,0.0,2.0,29.0,1,com
143,3677.0,244,38,6,1,3,1,1.0,11603.0,1,0.0,0.0,1.0,19.0,1,com
36,679.0,28,2,7,0,3,1,1.0,8765.0,1,0.0,0.0,2.0,30.0,1,edu
41,659.0,52,6,13,1,4,1,1.0,561.0,1,0.0,0.0,1.0,26.0,1,com
102,2264.0,111,74,12,1,9,1,1.0,348.0,1,0.0,0.0,1.0,28.0,1,org
5,616.0,66,48,16,1,2,1,1.0,441.0,1,0.0,0.0,2.0,25.0,1,au
90,1167.0,77,19,14,1,10,1,1.0,4599.0,1,0.0,0.0,1.0,22.0,1,com
49,647.0,62,27,14,1,11,1,1.0,2164.0,1,0.0,0.0,2.0,21.0,1,com
30,700.0,13,4,9,1,2,0,1.0,935.0,1,0.0,0.0,1.0,25.0,1,com
75,1508.0,73,16,21,1,10,1,1.0,9381.0,1,0.0,0.0,2.0,27.0,1,com
52,389.0,50,8,13,0,9,1,1.0,8047.0,0,0.0,0.0,1.0,25.0,1,org
12,507.0,11,9,3,0,1,1,1.0,350.0,1,0.0,0.0,1.0,28.0,1,com
47,186.0,15,3,2,0,2,1,1.0,792.0,1,0.0,0.0,1.0,23.0,1,com
55,591.0,49,63,20,1,8,1,1.0,1327.0,1,0.0,0.0,1.0,24.0,1,com
100,525.0,93,20,11,0,10,1,1.0,9381.0,0,0.0,0.0,1.0,39.0,1,org
94,980.0,85,20,24,1,14,1,1.0,1746.0,1,0.0,0.0,1.0,29.0,1,com
87,762.0,84,15,13,1,6,1,1.0,9381.0,1,0.0,0.0,2.0,33.0,1,uk
38,882.0,100,21,33,1,25,1,1.0,7469.0,0,0.0,0.0,1.0,28.0,1,org
134,1705.0,74,59,9,1,4,1,1.0,5797.0,1,0.0,0.0,1.0,30.0,1,com
62,1602.0,11,37,45,1,13,1,1.0,602.0,0,0.0,0.0,3.0,29.0,1,us
107,1948.0,63,39,33,1,24,1,1.0,12252.0,1,0.0,0.0,1.0,28.0,1,com
107,636.0,104,10,18,0,10,1,1.0,2636.0,1,0.0,0.0,2.0,37.0,1,nz
46,756.0,156,12,16,0,13,1,1.0,305.0,0,0.0,0.0,3.0,29.0,1,jp
36,480.0,58,5,9,1,11,0,1.0,298.0,1,0.0,0.0,1.0,20.0,1,org
13,660.0,72,15,15,1,18,0,1.0,298.0,1,0.0,0.0,1.0,30.0,1,net
102,705.0,90,42,13,1,6,0,1.0,9381.0,1,0.0,0.0,1.0,26.0,1,com
235,2541.0,219,36,71,1,48,1,1.0,42370.0,0,0.0,0.0,1.0,25.0,1,com
119,522.0,111,12,5,1,2,1,1.0,558.0,1,0.0,0.0,2.0,22.0,1,uk
4,1653.0,0,0,122,0,4,1,1.0,362.0,0,0.0,0.0,1.0,21.0,1,com
213,2838.0,221,87,42,1,19,0,1.0,9381.0,1,0.0,0.0,1.0,23.0,1,de
5,20400.0,231,90,12,1,5,1,1.0,3107.0,1,0.0,0.0,1.0,30.0,1,net
18,683.0,39,64,2,1,0,0,1.0,6760.0,1,0.0,0.0,1.0,32.0,1,com
14,1737.0,160,91,27,1,4,1,1.0,9145.0,1,0.0,0.0,1.0,27.0,1,com
43,436.0,31,18,13,1,5,1,1.0,2502.0,1,0.0,0.0,2.0,33.0,1,com
31,1596.0,53,8,1,0,2,1,1.0,1029.0,1,0.0,0.0,1.0,32.0,1,com
35,1922.0,190,72,4,1,8,1,1.0,586.0,1,0.0,0.0,2.0,29.0,1,bg
52,1698.0,143,46,6,1,1,1,1.0,2735.0,0,0.0,0.0,1.0,23.0,1,com
115,5617.0,373,61,42,1,5,1,1.0,13383.0,1,0.0,0.0,1.0,31.0,1,com
264,3376.0,209,30,16,1,4,1,1.0,4494.0,0,0.0,0.0,3.0,28.0,1,com
16,10993.0,101,148,18,1,4,1,1.0,184567.0,1,0.0,0.0,1.0,25.0,1,ca
65,398.0,61,1,1,1,2,1,1.0,661.0,1,0.0,0.0,1.0,25.0,1,net
191,3229.0,160,25,5,0,2,0,1.0,4350.0,0,0.0,0.0,2.0,36.0,1,uk
3,1414.0,0,220,11,0,11,0,1.0,610.0,1,0.0,0.0,1.0,32.0,1,com
420,3465.0,416,87,13,0,11,1,1.0,1902.0,0,0.0,0.0,1.0,25.0,1,com
97,2650.0,87,29,45,1,30,1,1.0,49195.0,0,0.0,0.0,1.0,28.0,1,com
7,214.0,16,10,10,0,5,0,1.0,1147.0,1,0.0,0.0,2.0,29.0,1,uk
66,1204.0,52,19,12,1,11,1,1.0,26344.0,0,0.0,0.0,1.0,25.0,1,com
187,1434.0,168,43,27,1,8,0,1.0,1555.0,1,0.0,0.0,2.0,35.0,1,nl
23,1216.0,1,43,39,1,7,1,1.0,4911.0,1,0.0,0.0,1.0,33.0,1,com
131,1247.0,126,49,7,1,2,1,1.0,14200.0,1,0.0,0.0,1.0,25.0,1,org
217,1438.0,211,48,26,1,25,1,1.0,23145.0,0,0.0,0.0,2.0,27.0,1,uk
46,1341.0,65,30,9,1,1,1,1.0,13257.0,0,0.0,0.0,2.0,26.0,1,tr
7,392.0,1,2,5,0,4,0,1.0,235.0,1,0.0,0.0,1.0,24.0,1,com
316,3262.0,198,65,108,0,11,0,1.0,569.0,0,0.0,0.0,2.0,24.0,1,cn
8,857.0,27,9,21,0,2,1,1.0,2676.0,1,0.0,0.0,1.0,26.0,1,com
48,800.0,45,21,11,1,4,1,1.0,11499.0,1,0.0,0.0,2.0,27.0,1,at
74,417.0,98,13,6,1,2,1,1.0,4334.0,1,0.0,0.0,1.0,24.0,1,com
62,1728.0,174,49,20,1,7,1,1.0,3999.0,1,0.0,0.0,1.0,30.0,1,com
8,1291.0,101,30,12,1,2,0,1.0,13109.0,1,0.0,0.0,1.0,30.0,1,com
7,894.0,5,31,20,1,6,1,1.0,2102.0,1,0.0,0.0,1.0,25.0,1,com
23,3442.0,51,29,13,1,2,1,1.0,15824.0,1,0.0,0.0,1.0,32.0,1,com
234,1664.0,222,114,40,0,24,1,1.0,9459.0,1,0.0,0.0,3.0,40.0,1,uk
239,2588.0,287,106,25,1,1,1,1.0,18384.0,1,0.0,0.0,1.0,29.0,1,com
161,4386.0,0,25,30,1,32,1,1.0,37565.0,1,0.0,0.0,1.0,32.0,1,com
504,4484.0,515,121,40,1,18,1,1.0,24724.0,1,0.0,0.0,1.0,24.0,1,it
75,1622.0,82,8,22,1,33,1,1.0,8047.0,1,0.0,0.0,1.0,21.0,1,com
13,1746.0,0,63,8,0,21,1,1.0,12956.0,0,0.0,0.0,2.0,30.0,1,mx
34,500.0,28,24,6,1,1,1,1.0,2008.0,0,0.0,0.0,2.0,29.0,1,br
169,988.0,168,7,24,1,20,1,1.0,20482.0,0,0.0,0.0,2.0,27.0,1,org
36,514.0,65,38,12,1,6,1,1.0,566.0,0,0.0,0.0,4.0,41.0,1,jp
21,1770.0,191,24,32,1,23,0,1.0,1893.0,1,0.0,0.0,3.0,32.0,1,uk
13,1698.0,46,21,6,1,3,0,1.0,11491.0,1,0.0,0.0,1.0,28.0,1,com
73,4344.0,58,73,32,1,14,1,1.0,12170.0,1,0.0,0.0,2.0,28.0,1,za
230,1847.0,248,121,16,1,3,1,1.0,1746.0,1,0.0,0.0,1.0,24.0,1,jp
31,891.0,68,1,13,1,1,0,1.0,973.0,0,0.0,0.0,1.0,24.0,1,com
6,221.0,0,6,10,0,9,1,1.0,1354.0,1,0.0,0.0,1.0,26.0,1,com
67,3793.0,240,255,18,1,3,0,1.0,2463.0,1,0.0,0.0,2.0,27.0,1,de
65,8780.0,43,15,19,1,29,1,1.0,26824.0,0,0.0,0.0,1.0,21.0,1,org
344,6198.0,312,649,15,1,4,1,1.0,1908.0,1,0.056,1.0,1.0,18.0,1,com
63,438.0,61,19,7,1,4,1,1.0,9381.0,0,0.0,0.0,1.0,32.0,1,com
23,157.0,17,1,5,0,3,0,1.0,1454.0,0,0.0,0.0,1.0,26.0,1,net
1,331.0,50,5,3,0,2,1,1.0,545.0,1,0.0,0.0,1.0,20.0,1,net
81,566.0,64,16,33,1,19,1,1.0,7184.0,1,0.0,0.0,1.0,36.0,1,com
16,701.0,44,81,18,1,11,1,1.0,13168.0,1,0.0,0.0,1.0,18.0,1,de
208,1885.0,209,23,7,1,4,0,1.0,8047.0,1,0.0,0.0,2.0,27.0,1,uk
65,949.0,55,22,7,1,4,1,1.0,9381.0,1,0.0,0.0,2.0,28.0,1,uk
174,1206.0,169,55,12,0,6,1,1.0,11649.0,1,0.0,0.0,1.0,23.0,1,org
54,1951.0,225,25,6,1,2,0,1.0,1756.0,1,0.0,0.0,2.0,20.0,1,ie
224,1927.0,129,91,26,1,13,1,1.0,26896.0,1,0.0,0.0,1.0,22.0,1,com
85,2323.0,73,20,23,1,3,1,1.0,3165.0,1,0.0,0.0,1.0,24.0,1,com
102,1089.0,89,18,30,1,25,1,1.0,11852.0,1,0.0,0.0,1.0,26.0,1,com
53,628.0,49,32,6,1,2,1,1.0,17159.0,1,0.0,0.0,1.0,33.0,1,com
39,665.0,34,23,10,1,5,1,1.0,1585.0,1,0.0,0.0,2.0,31.0,1,uk
122,1796.0,144,19,14,1,3,1,1.0,2252.0,1,0.0,0.0,1.0,19.0,1,com
260,11056.0,257,39,18,1,10,1,1.0,2045.0,0,0.0,0.0,1.0,19.0,1,de
11,3776.0,171,45,20,1,1,1,1.0,1103.0,1,0.0,0.0,2.0,31.0,1,org
71,2426.0,1,110,15,1,18,1,1.0,738.0,0,0.0,0.0,1.0,29.0,1,ca
42,716.0,100,28,17,1,10,0,1.0,1819.0,1,0.0,0.0,1.0,31.0,1,com
115,1242.0,111,37,6,0,4,1,1.0,8610.0,1,0.0,0.0,2.0,29.0,1,com
3,208.0,1,3,1,0,1,1,1.0,1097.0,1,0.0,0.0,2.0,31.0,1,uk
113,1329.0,113,158,5,1,1,1,1.0,1539.0,1,0.0,0.0,2.0,33.0,1,uk
301,5374.0,534,101,7,1,3,1,1.0,615.0,0,0.0,0.0,2.0,22.0,1,br
59,1382.0,41,23,27,1,6,1,1.0,617.0,1,0.0,0.0,1.0,27.0,1,com
113,1345.0,104,21,95,1,16,1,1.0,23116.0,1,0.0,0.0,1.0,30.0,1,com
227,981.0,243,44,11,1,4,0,1.0,3486.0,0,0.0,0.0,1.0,19.0,1,cl
46,499.0,44,17,10,1,4,0,1.0,9381.0,0,0.0,0.0,1.0,26.0,1,org
360,10235.0,348,36,5,0,7,1,1.0,781.0,1,0.0,0.0,1.0,22.0,1,com
33,12077.0,306,73,15,1,5,1,1.0,15058.0,1,0.0,0.0,1.0,28.0,1,com
15,835.0,66,74,2,1,1,1,1.0,20732.0,1,0.0,0.0,1.0,25.0,1,com
26,2198.0,155,26,22,1,12,1,1.0,3345.0,1,0.0,0.0,2.0,28.0,1,uk
20,986.0,97,37,0,1,1,1,1.0,3738.0,0,0.0,0.0,1.0,27.0,1,com
153,1394.0,138,34,18,1,11,0,1.0,8047.0,1,0.0,0.0,1.0,20.0,1,org
25,1069.0,56,14,27,0,6,0,1.0,12202.0,1,0.0,0.0,1.0,23.0,1,org
102,1855.0,101,13,18,1,27,0,1.0,21858.0,1,0.095,2.0,1.0,21.0,1,com
24,2633.0,0,22,3,1,0,1,1.0,2534.0,0,0.0,0.0,1.0,26.0,1,info
1587,5490.0,897,515,0,1,0,1,1.0,506.0,0,0.0,0.0,1.0,32.0,1,com
136,1117.0,36,44,22,1,13,0,1.0,14316.0,0,0.0,0.0,1.0,21.0,1,com
85,526.0,95,25,20,1,38,1,1.0,4114.0,1,0.0,0.0,1.0,26.0,1,com
16,2429.0,130,24,28,1,13,1,1.0,2678.0,1,0.0,0.0,1.0,28.0,1,com
32,945.0,58,31,34,1,15,0,1.0,929.0,1,0.0,0.0,1.0,23.0,1,com
81,584.0,74,20,13,1,4,0,1.0,8047.0,1,0.0,0.0,1.0,30.0,1,com
75,798.0,78,34,13,1,8,1,1.0,9381.0,0,0.0,0.0,1.0,28.0,1,com
110,733.0,113,21,11,1,9,1,1.0,9381.0,1,0.0,0.0,2.0,32.0,1,org
145,2580.0,194,27,18,1,2,1,1.0,11110.0,1,0.0,0.0,1.0,19.0,1,com
52,2425.0,80,31,17,1,6,0,1.0,39873.0,1,0.0,0.0,2.0,27.0,1,uk
103,2557.0,229,87,23,1,7,1,1.0,26927.0,1,0.0,0.0,1.0,28.0,1,com
273,1031.0,269,24,22,0,14,1,1.0,9381.0,0,0.0,0.0,1.0,23.0,1,org
48,391.0,49,131,3,1,2,1,1.0,6959.0,1,0.0,0.0,1.0,21.0,1,com
93,1056.0,117,54,32,1,5,1,1.0,9381.0,1,0.0,0.0,1.0,48.0,1,com
16,2790.0,356,219,8,1,6,1,1.0,17108.0,1,0.0,0.0,1.0,22.0,1,net
64,5598.0,273,62,50,1,7,1,1.0,21325.0,1,0.0,0.0,1.0,22.0,1,com
343,1808.0,340,27,12,1,14,1,1.0,32743.0,1,0.0,0.0,3.0,30.0,1,de
358,6637.0,44,159,21,0,12,1,1.0,363.0,1,0.0,0.0,1.0,42.0,1,com
71,931.0,16,18,9,1,19,1,1.0,1645.0,0,0.0,0.0,1.0,28.0,1,org
169,1892.0,165,10,18,1,8,1,1.0,492.0,1,0.0,0.0,3.0,36.0,1,au
405,7380.0,422,12,5,0,1,1,1.0,444.0,1,0.0,0.0,1.0,20.0,1,net
101,630.0,100,27,16,0,7,1,1.0,1911.0,1,0.0,0.0,1.0,28.0,1,com
238,2849.0,196,55,50,1,31,1,1.0,6640.0,0,0.0,0.0,2.0,24.0,1,tr
41,903.0,85,14,10,1,1,1,1.0,432.0,1,0.0,0.0,2.0,32.0,1,com
67,352.0,65,17,21,1,13,1,1.0,10090.0,1,0.0,0.0,1.0,30.0,1,com
443,8537.0,435,32,7,1,3,1,1.0,3446.0,1,0.0,0.0,1.0,18.0,1,edu
8,2350.0,0,15,2,0,1,1,1.0,813.0,1,0.0,0.0,1.0,32.0,1,com
26,4088.0,36,61,16,1,4,1,1.0,9384.0,1,0.0,0.0,1.0,25.0,1,com
153,1165.0,153,47,37,1,18,1,1.0,9381.0,1,0.0,0.0,1.0,20.0,1,com
257,967.0,238,21,15,1,10,1,1.0,6976.0,0,0.05,1.0,1.0,20.0,1,com
55,484.0,44,14,18,1,11,1,1.0,2430.0,0,0.0,0.0,1.0,22.0,1,se
23,1383.0,21,4,2,0,2,1,1.0,312.0,1,0.0,0.0,2.0,23.0,1,jp
185,836.0,185,50,36,1,17,1,1.0,1389.0,1,0.0,0.0,2.0,32.0,1,au
29,529.0,39,9,44,1,44,1,1.0,8059.0,1,0.0,0.0,1.0,18.0,1,org
9,344.0,7,14,13,1,1,0,1.0,613.0,1,0.0,0.0,1.0,26.0,1,com
41,1879.0,34,39,12,1,19,1,1.0,3111.0,1,0.0,0.0,2.0,32.0,1,com
181,4041.0,148,65,61,1,50,1,1.0,9381.0,1,0.0,0.0,1.0,30.0,1,com
35,977.0,101,12,35,1,24,1,1.0,1702.0,0,0.0,0.0,1.0,25.0,1,org
2,571.0,3,2,2,0,1,1,1.0,8579.0,0,0.0,0.0,1.0,24.0,1,io
38,2894.0,50,21,47,1,9,1,1.0,2686.0,1,0.0,0.0,1.0,35.0,1,com
82,8681.0,225,357,25,1,2,1,1.0,72438.0,1,0.045,1.0,1.0,22.0,1,com
37,637.0,62,14,17,1,6,1,1.0,712.0,1,0.0,0.0,1.0,30.0,1,com
18,649.0,3,14,11,1,14,1,1.0,1122.0,1,0.0,0.0,1.0,28.0,1,com
38,1275.0,40,71,7,1,3,0,1.0,1051.0,1,0.0,0.0,2.0,28.0,1,br
68,1587.0,73,15,30,0,11,1,1.0,10440.0,1,0.0,0.0,1.0,20.0,1,com
23,1497.0,29,77,8,1,2,1,1.0,1996.0,1,0.0,0.0,1.0,27.0,1,com
48,593.0,70,29,8,0,3,1,1.0,9381.0,1,0.0,0.0,1.0,26.0,1,com
60,1008.0,48,25,74,1,16,1,1.0,23306.0,1,0.0,0.0,1.0,29.0,1,com
31,1115.0,41,21,23,1,7,0,1.0,9381.0,1,0.0,0.0,1.0,27.0,1,com
23,960.0,121,17,13,1,5,1,1.0,407.0,0,0.0,0.0,1.0,26.0,1,com
92,1381.0,82,10,59,1,11,0,1.0,217.0,1,0.0,0.0,2.0,26.0,1,gov
196,2159.0,109,81,25,1,11,0,1.0,9450.0,0,0.094444444,3.0,1.0,22.0,1,org
64,900.0,50,27,10,1,5,0,1.0,476.0,1,0.0,0.0,1.0,25.0,1,eu
3,235.0,1,8,1,0,1,0,1.0,947.0,1,0.0,0.0,1.0,25.0,1,com
19,645.0,126,21,48,0,18,1,1.0,1009.0,1,0.0,0.0,2.0,22.0,1,au
43,457.0,42,14,4,0,3,1,1.0,204.0,0,0.0,0.0,1.0,21.0,1,de
25,1251.0,63,8,10,1,9,1,1.0,5427.0,1,0.0,0.0,1.0,19.0,1,org
18,972.0,6,15,16,0,8,0,1.0,261.0,1,0.0,0.0,1.0,20.0,1,com
3,506.0,59,8,2,0,1,1,1.0,477.0,1,0.0,0.0,1.0,28.0,1,nl
74,433.0,87,11,22,1,8,1,1.0,9381.0,1,0.0,0.0,1.0,35.0,1,com
147,7734.0,411,88,48,1,6,1,1.0,15282.0,1,0.0,0.0,1.0,25.0,1,com
8,1262.0,37,184,5,1,15,1,1.0,834.0,1,0.0,0.0,1.0,21.0,1,it
23,860.0,45,23,15,0,5,1,1.0,213.0,1,0.0,0.0,1.0,31.0,1,org
11,734.0,183,11,11,0,8,1,1.0,429.0,1,0.0,0.0,1.0,30.0,1,com
51,1774.0,264,64,11,1,2,1,1.0,391.0,1,0.095,2.0,1.0,21.0,1,com
8,1092.0,60,35,18,1,4,1,1.0,361.0,1,0.0,0.0,2.0,23.0,1,uk
239,1933.0,235,53,39,0,21,1,1.0,8047.0,1,0.0,0.0,1.0,38.0,1,com
389,3025.0,384,154,32,1,29,1,1.0,23718.0,0,0.0,0.0,1.0,27.0,1,com
17,455.0,8,9,2,1,0,1,1.0,168.0,1,0.0,0.0,1.0,22.0,1,com
29,853.0,54,11,14,1,6,1,1.0,13618.0,1,0.0,0.0,1.0,25.0,1,com
124,1399.0,109,21,29,1,27,1,1.0,8047.0,1,0.0,0.0,2.0,24.0,1,au
139,598.0,0,56,18,0,10,1,1.0,701.0,0,0.0,0.0,2.0,27.0,1,com
85,697.0,66,38,19,1,7,1,1.0,591.0,1,0.0,0.0,1.0,22.0,1,com
157,2786.0,153,30,124,1,41,1,1.0,9381.0,1,0.0,0.0,2.0,29.0,1,org
39,688.0,187,25,14,0,6,1,1.0,7729.0,1,0.0,0.0,1.0,30.0,1,com
38,3735.0,118,0,21,1,16,1,1.0,1093.0,1,0.0,0.0,1.0,24.0,1,gov
253,2207.0,222,116,9,1,28,0,1.0,9297.0,0,0.0,0.0,2.0,26.0,1,br
80,555.0,86,58,36,1,27,1,1.0,9675.0,1,0.0,0.0,1.0,18.0,1,org
181,1452.0,173,66,20,1,9,1,1.0,9381.0,1,0.0,0.0,2.0,25.0,1,com
62,1639.0,0,39,12,1,3,1,1.0,12506.0,0,0.0,0.0,1.0,26.0,1,com
10,644.0,53,24,7,1,10,1,1.0,362.0,1,0.0,0.0,1.0,21.0,1,org
44,875.0,80,25,14,1,1,0,1.0,661.0,1,0.0,0.0,1.0,28.0,1,it
350,652.0,348,1,4,0,5,1,1.0,656.0,0,0.0,0.0,1.0,28.0,1,org
19,408.0,13,8,1,0,2,1,1.0,365.0,1,0.0,0.0,1.0,23.0,1,com
18,3216.0,274,19,27,1,3,1,1.0,2673.0,1,0.0,0.0,1.0,19.0,1,org
123,3673.0,90,122,15,1,87,1,1.0,1148.0,1,0.0,0.0,1.0,20.0,1,org
92,802.0,3,14,13,1,4,1,1.0,2369.0,1,0.0,0.0,1.0,30.0,1,com
15,1934.0,213,32,11,1,3,1,1.0,36376.0,1,0.0,0.0,1.0,28.0,1,nl
83,1456.0,104,18,27,1,11,1,1.0,625.0,1,0.0,0.0,1.0,23.0,1,org
